account_id,total_amount,total_balance,transaction_count,Trans Withdrawal_x,Trans_Credit,Trans_Debit,Collection From Other Bank,Credit Card Withdrawal,Credit in Cash,Interest,Remittance From Other Bank,Trans Withdrawal_y,Household Payment,Insurance Payment,Interest Credit,Loan Payment,Old age Pension Payment,Payment of Statement,Sanction Negative Bal.,Standard Payment
4725,1205352.6,2967126.5,111,0,41,70,20,0,1,20,30,40,16,0,20,14,0,15,0,46
4727,3606060.0,20290712.4,353,16,99,238,46,0,7,46,108,146,42,0,46,24,0,41,0,158
4729,391675.5,1421785.9,93,0,41,52,0,0,22,19,0,52,0,0,19,0,0,14,2,58
4743,5652045.4,29831126.3,429,35,194,200,0,0,126,68,0,235,0,0,68,0,0,65,2,294
4746,2399345.8,9977591.1,153,9,63,81,0,4,41,22,16,70,0,0,22,16,0,16,0,99
4753,576027.7,2184014.8,112,0,55,57,0,0,30,25,0,57,0,0,25,0,0,19,5,63
4768,2638558.3,8374645.3,187,16,83,88,0,0,52,31,0,104,0,0,31,0,0,28,2,126
4774,5961879.6,33626265.8,784,0,256,528,0,0,138,118,84,444,110,0,118,84,0,108,0,364
4784,2046868.8,10686676.2,168,4,70,94,34,0,2,34,26,72,0,0,34,26,0,24,0,84
4794,884751.2,3684627.5,197,0,56,141,0,0,32,24,91,50,20,20,24,11,0,19,2,61
4803,375719.6,4409636.5,175,0,79,96,0,0,48,31,22,74,0,0,31,22,0,26,0,96
4825,2700915.0,17908274.6,602,28,240,334,110,0,20,110,24,338,0,0,110,24,0,100,0,368
4851,5641945.6,22206725.8,464,8,188,268,0,0,120,68,104,172,56,0,68,48,0,56,0,236
4852,1007201.4,6670255.0,275,0,125,150,0,0,81,44,73,77,39,0,44,34,0,39,0,119
4858,1611314.5,4198390.2,134,12,55,67,18,0,1,36,4,75,0,0,36,4,0,13,8,73
4863,2711482.8,15883698.0,261,18,69,174,33,10,3,33,70,112,29,0,33,12,0,28,0,130
4894,4237685.8,25942461.9,410,18,140,252,66,14,8,66,24,232,0,0,66,24,0,61,0,259
4907,1952986.3,13088226.7,464,0,122,342,0,0,63,59,199,143,54,55,59,36,0,54,0,152
4937,5179029.4,31763744.8,560,24,177,359,0,0,106,71,161,222,68,0,71,24,0,68,0,260
4948,2101579.2,10179403.1,237,5,88,144,0,0,54,34,54,95,29,0,34,25,0,29,0,120
4949,2069950.6,10007992.7,154,7,55,92,26,1,3,26,16,82,0,0,26,16,0,21,0,91
4969,2797848.4,13238916.8,210,4,76,130,0,0,51,25,65,69,22,0,25,21,0,21,0,99
4981,1773146.5,8137085.1,227,0,72,155,0,0,37,35,56,99,31,0,35,25,0,30,0,106
4994,2100329.3,11580615.5,206,19,86,101,0,0,52,34,28,92,0,0,34,28,0,28,0,116
4995,3096660.1,13431391.6,308,24,124,160,0,0,71,53,33,151,0,0,53,33,0,43,1,178
4999,4362111.8,23727674.6,506,16,164,326,68,2,28,68,158,182,60,0,68,38,0,58,0,222
5001,3100306.0,13841191.3,254,10,96,148,0,0,60,36,56,102,32,0,36,24,0,32,0,130
5011,4866812.6,14048799.7,407,19,167,221,0,0,103,64,0,240,62,0,64,0,0,61,9,211
5024,772252.6,4658914.4,185,0,83,102,0,0,43,40,0,102,0,0,40,0,0,35,0,110
5033,659421.0,9033776.1,321,0,97,224,0,0,56,41,122,102,37,37,41,12,0,36,0,122
5063,1000963.2,4185402.0,172,9,78,85,0,0,39,39,0,94,0,0,39,0,0,37,4,92
5065,3948807.6,14903136.4,373,27,165,181,0,0,94,71,0,208,0,0,71,0,0,66,5,231
5066,2387805.4,14546006.3,333,6,85,242,0,0,47,38,151,97,32,33,38,22,0,32,2,110
5072,1701827.3,14247289.8,299,0,68,231,0,0,35,33,136,95,28,28,33,23,0,28,0,102
5092,559506.7,4901528.5,337,0,124,213,60,0,20,44,0,213,38,0,44,0,0,39,16,161
5118,793071.5,10619161.0,305,0,91,214,0,0,50,41,93,121,37,0,41,20,0,36,0,135
5120,4469648.8,22069917.1,453,22,170,261,0,1,108,62,106,176,58,0,62,48,0,58,0,227
5125,2242998.1,7535833.1,212,17,85,110,0,0,49,36,0,127,0,0,36,0,0,33,7,136
5126,1712032.0,14783818.2,584,0,202,382,0,0,112,90,152,230,80,0,90,72,0,80,0,262
5129,6939091.1,24614902.4,496,21,210,265,0,0,143,67,0,286,65,0,67,0,0,65,5,294
5133,1893311.3,9945206.0,196,5,63,128,0,0,38,25,65,68,18,18,25,11,0,18,0,88
5164,288358.6,2354002.9,104,0,43,61,0,0,23,20,25,36,16,0,20,9,0,15,0,44
5180,1770466.0,6692660.4,148,16,74,58,0,0,38,36,10,64,0,0,36,10,0,12,0,90
5181,1021982.3,6076535.8,154,6,69,79,0,0,37,32,20,65,0,0,32,20,0,26,0,76
5194,3354114.5,15072804.8,324,13,122,189,0,0,78,44,0,202,42,0,44,0,0,42,4,149
5196,1697424.3,7696854.899999999,130,2,51,77,0,0,33,18,27,52,15,0,18,12,0,15,0,70
5213,4033301.6,14208848.5,301,24,123,154,40,1,3,80,29,148,0,0,80,29,0,35,4,153
5215,2226418.5,28443603.3,637,0,141,496,0,1,75,66,257,238,61,61,66,12,0,61,0,253
5228,14235049.6,58195278.6,908,90,268,550,132,0,4,132,48,592,0,0,132,48,0,122,0,606
5250,1912006.7,5810282.6,138,10,71,57,0,0,42,29,0,67,0,0,29,0,0,17,0,92
5256,3642021.2,21537437.4,408,9,205,194,0,0,85,120,36,167,0,0,120,36,0,56,0,196
5263,968525.3,9890080.7,273,0,121,152,0,0,80,41,62,90,36,0,41,26,0,36,0,134
5267,2867844.9,10193274.3,233,21,91,121,0,0,55,36,12,130,0,0,36,12,0,34,2,149
5269,1293856.5,6428371.6,213,0,63,150,0,0,33,30,73,77,25,0,30,23,0,25,0,85
5270,6937453.1,30387309.7,462,36,149,277,72,0,5,72,24,289,0,0,72,24,0,67,0,299
5283,1445567.6,6561734.8,93,2,32,59,15,0,2,15,15,46,11,0,15,4,0,10,0,53
5290,955910.4,4446309.8,130,7,39,84,0,0,21,18,42,49,12,15,18,0,0,14,1,55
5305,1746067.3,5824276.9,149,13,57,79,27,0,3,27,9,83,0,0,27,9,0,22,0,91
5313,4957008.3,29513499.0,601,14,181,406,0,0,113,68,247,173,63,63,68,58,0,63,0,223
5317,854326.4,4462714.1,152,0,55,97,26,0,3,26,44,53,22,0,26,22,0,21,0,61
5343,1867849.7,6264254.4,298,0,116,182,0,0,69,47,0,182,0,0,47,0,0,41,26,184
5357,1047421.6,11274894.2,231,0,102,129,0,17,54,48,0,112,0,0,48,0,0,43,2,138
5358,2242945.9,13396810.5,267,0,88,179,0,0,45,43,61,118,38,0,43,23,0,38,0,125
5362,3132946.2,11429874.6,384,12,124,248,56,0,12,56,126,134,48,0,56,32,0,46,0,156
5366,4657379.6,11663433.2,350,23,161,166,0,0,98,63,0,189,0,0,63,0,0,52,12,223
5369,970317.2,7110871.8,358,0,157,201,0,0,89,68,0,201,0,0,68,0,0,62,11,217
5372,4790257.4,23698121.8,348,15,163,170,0,0,97,66,0,185,0,0,66,0,0,47,1,234
5385,2346763.1,14953668.1,427,9,154,264,67,0,20,67,120,153,63,0,67,57,0,62,0,178
5387,1419659.8,8241683.2,353,0,129,224,0,0,69,60,0,224,55,0,60,0,0,55,10,173
5395,1779318.2,10315243.1,196,12,76,108,0,0,43,33,16,104,0,0,33,16,0,30,0,117
5422,9373254.4,48400119.6,960,38,280,642,0,0,178,102,344,336,94,94,102,62,0,94,0,420
5423,3963988.2,20375381.5,516,17,170,329,0,0,104,66,190,156,64,63,66,0,0,63,4,193
5428,4661952.6,20611018.8,458,24,167,267,0,0,98,69,18,273,64,0,69,18,0,66,0,241
5429,794882.3,890962.9,156,0,64,92,0,0,42,22,0,92,0,0,22,0,0,19,19,96
5442,4338747.4,16187238.5,530,7,160,363,0,1,91,69,201,168,58,65,69,11,0,68,16,176
5445,652544.6,7265353.3,193,4,52,137,22,0,8,22,87,54,18,18,22,15,0,17,0,67
5472,744282.5,5811368.6,331,0,152,179,0,0,84,68,0,179,0,0,68,0,0,63,3,197
5477,3673691.4,19389828.9,283,7,111,165,0,4,74,37,46,122,31,0,37,15,0,31,0,169
5481,5008621.8,22787151.4,403,34,132,237,64,0,4,64,48,223,0,0,64,48,0,59,0,232
5483,2749514.0,13663746.6,371,30,172,169,69,0,34,69,0,199,0,0,69,0,0,64,1,237
5505,2437857.8,9590724.4,189,21,86,82,0,7,55,31,0,96,0,0,31,0,0,26,2,130
5541,881745.0,11936457.1,343,0,119,224,0,0,74,45,109,115,40,0,45,29,0,40,0,149
5546,3723712.1,12819376.5,369,39,141,189,67,0,7,67,0,228,0,0,67,0,0,62,2,238
5572,883332.4,3903652.5,94,4,36,54,0,0,19,17,20,38,12,0,17,8,0,12,0,45
5574,5459717.8,22930381.7,382,20,108,254,53,0,2,53,61,213,49,0,53,12,0,48,0,220
5591,3102031.8,30586481.4,598,24,136,438,66,0,4,66,278,184,58,58,66,46,0,56,0,198
5593,3629308.2,18536732.0,291,21,108,162,0,11,74,34,44,128,32,0,34,12,0,31,0,182
5602,2020074.2,9854438.6,181,12,77,92,0,1,47,30,12,91,0,0,30,12,0,28,0,111
5622,5242040.8,34695672.2,565,19,179,367,0,1,108,71,148,237,68,0,71,12,0,67,0,279
5628,1645404.9,10920854.4,313,0,115,198,0,0,61,54,44,154,0,0,54,44,0,49,0,166
5632,9013981.6,37988544.0,652,48,272,332,0,0,174,98,82,298,0,0,98,82,0,94,0,378
5648,1748848.0,6187420.2,101,13,37,51,18,0,1,18,0,64,0,0,18,0,0,13,2,68
5650,2621164.4,14386432.1,327,17,109,201,48,0,13,48,67,151,43,0,48,24,0,43,0,169
5661,2562770.5,7052440.8,199,16,86,97,0,0,51,35,0,113,0,0,35,0,0,28,10,126
5692,1088537.0,5809757.4,151,15,69,67,0,0,35,34,0,82,0,0,34,0,0,29,2,86
5698,2534946.4,11490251.0,198,8,86,104,0,0,54,32,22,90,20,0,32,2,0,18,0,126
5700,1451880.2,7486794.8,355,0,132,223,0,0,76,56,36,187,0,0,56,36,0,49,12,202
5708,885299.5,3165874.7,70,0,32,38,0,1,18,14,0,37,11,0,14,0,0,10,2,33
5724,2774333.1,14527499.5,417,18,92,307,44,0,4,44,180,145,39,39,44,24,0,39,0,154
5726,1741148.4,5812686.4,168,7,73,88,0,0,43,30,0,95,26,0,30,0,0,26,3,83
5735,3217251.9,16276440.9,315,20,125,170,0,0,77,48,31,159,0,0,48,31,0,46,4,186
5740,3662563.1,11655764.6,348,24,159,165,0,0,90,69,0,189,0,0,69,0,0,63,5,211
5742,2458866.5,11907494.4,243,21,103,119,0,0,61,42,36,104,0,0,42,36,0,39,0,126
5758,1223820.9,4322521.1,134,8,37,89,17,0,3,17,36,61,12,12,17,0,0,12,1,68
5767,1367245.1,9870806.3,434,0,151,283,0,0,85,66,0,283,62,0,66,0,0,57,2,195
5774,1805703.3,10590291.1,303,0,87,216,0,0,44,43,100,116,38,0,43,24,0,38,0,122
5794,3861918.2,19333951.4,458,16,182,260,0,0,98,84,64,212,0,0,84,64,0,76,0,234
5817,2824693.6,11309861.8,202,10,77,115,0,0,52,25,44,81,22,0,25,0,0,22,1,110
5837,1801959.4,9332631.2,173,10,71,92,0,0,42,29,15,87,0,0,29,15,0,26,0,103
5868,4414052.3,18766527.2,372,34,185,153,0,0,115,70,0,187,0,0,70,0,0,64,0,238
5870,1277979.3,4845478.8,80,4,39,37,0,0,24,15,0,41,0,0,15,0,0,10,0,55
5878,565514.6,5524558.6,115,0,57,58,0,0,32,25,0,58,0,0,25,0,0,20,2,68
5891,5134747.6,32588349.8,464,38,154,272,71,18,12,71,12,280,0,0,71,12,0,66,0,315
5912,1056184.0,5302348.1,153,3,57,93,26,0,5,26,27,69,21,0,26,6,0,21,0,79
5927,1919803.8,8946457.8,502,21,223,258,61,0,42,120,43,236,57,0,120,43,0,56,30,196
5944,846907.3,5319903.1,112,0,39,73,0,1,20,19,20,52,14,0,19,6,0,14,0,59
5952,4888203.2,39609532.1,628,25,134,469,64,10,6,64,262,222,59,60,64,24,0,59,0,243
5984,2136210.5,8888451.5,304,0,126,178,0,0,64,62,0,178,0,0,62,0,0,55,4,183
5991,2173107.7,15184018.2,459,0,126,333,0,0,65,61,160,173,56,0,61,48,0,56,0,182
6030,2784644.7,21376720.4,353,0,132,221,0,14,68,64,24,183,0,0,64,24,0,59,0,206
6034,4468707.4,16502630.4,441,35,174,232,0,0,105,69,48,219,0,0,69,48,0,64,3,257
6040,3268769.1,20135155.1,580,0,138,442,0,0,70,68,215,227,64,64,68,24,0,63,0,234
6051,1414263.7,6446210.0,391,0,185,206,0,0,121,64,35,171,60,0,64,35,0,59,3,170
6061,944685.4,5109021.4,126,0,44,82,0,0,23,21,23,59,16,0,21,7,0,16,0,66
6062,2324580.9,10850692.9,202,22,64,116,28,0,8,28,32,106,24,0,28,8,0,23,0,119
6064,321723.7,1506249.1,107,0,51,56,0,0,28,23,0,56,0,0,23,0,0,18,3,63
6075,407793.2,1896763.3,128,0,65,63,0,0,38,27,3,60,22,0,27,3,0,22,0,54
6083,2500617.2,9710561.9,220,15,94,111,0,0,49,45,12,114,23,0,45,12,0,23,12,105
6097,321147.7,2765189.9,103,0,41,62,0,0,23,18,28,34,14,0,18,14,0,13,0,44
6118,3032913.2,18130583.9,408,9,188,211,0,0,74,114,33,187,54,0,114,33,0,54,9,144
6138,1642620.6,5465365.8,230,2,96,132,46,0,4,46,70,64,36,0,46,34,0,36,0,78
6148,5854907.2,51595749.0,832,0,252,580,0,50,132,120,158,372,110,0,120,48,0,110,0,444
6157,2635578.8,11470161.5,194,10,78,106,0,4,53,25,34,78,22,0,25,12,0,21,0,114
6158,1009940.5,5374571.8,111,1,53,57,0,0,26,27,11,47,0,0,27,11,0,11,2,60
6226,5779370.5,27227516.8,401,34,142,225,65,0,12,65,48,211,0,0,65,48,0,60,0,228
6265,2235757.0,10966352.8,198,15,71,112,0,4,46,25,43,80,24,0,25,19,0,24,0,106
6273,3593880.6,20520282.2,398,24,155,219,0,2,90,65,24,217,0,0,65,24,0,56,0,253
6281,1858237.7,4636682.0,363,35,158,170,67,0,24,67,0,205,0,0,67,0,0,61,19,216
6289,3478728.2,17908543.3,280,14,117,149,0,0,73,44,29,134,0,0,44,29,0,38,0,169
6306,492002.1,1488407.0,68,5,35,28,0,0,19,16,0,33,0,0,16,0,0,9,3,40
6321,2860349.3,10883269.8,264,12,114,138,0,0,64,50,0,150,42,0,50,0,0,44,2,126
6353,3206844.3,21229303.9,462,0,123,339,0,5,62,61,159,175,56,0,61,47,0,56,0,186
6358,3187404.4,13389246.3,282,14,92,176,43,0,6,43,68,122,39,0,43,29,0,38,0,133
6363,1649907.6,18383987.0,354,0,134,220,0,8,69,65,12,200,0,0,65,12,0,60,0,217
6397,3551396.2,21782754.8,528,34,194,300,90,0,14,90,54,280,0,0,90,54,0,80,0,304
6400,2053488.4,11740620.9,287,13,93,181,0,0,54,39,104,90,28,29,39,18,0,28,3,113
6425,1909091.4,11529552.5,431,0,150,281,0,0,81,69,12,269,52,0,69,12,0,64,0,234
6434,2615644.3,11832073.3,244,5,88,151,0,0,50,38,55,101,31,0,38,24,0,31,0,120
6440,1441478.0,7127150.4,145,10,59,76,0,0,34,25,12,74,0,0,25,12,0,22,0,86
6453,348050.2,5203106.6,226,0,75,151,0,0,46,29,82,69,25,25,29,7,0,24,0,91
6461,3941646.8,21927686.8,396,38,162,196,0,0,104,58,36,198,0,0,58,36,0,54,0,248
6463,2705645.7,10989175.6,233,8,108,117,0,0,68,40,0,125,37,0,40,0,0,36,4,116
6472,4900473.3,22783167.0,381,36,121,224,59,0,3,59,12,248,0,0,59,12,0,54,0,256
6473,5475280.6,22178223.1,473,44,178,251,0,0,106,72,10,285,0,0,72,10,0,67,1,323
6495,1182397.5,6806870.3,177,0,65,112,0,0,36,29,33,79,25,0,29,8,0,24,0,91
6505,378296.0,2232268.7,49,0,26,23,0,0,10,16,3,20,0,0,16,3,0,4,0,26
6510,1775054.8,7984223.5,164,18,68,78,0,0,43,25,20,76,0,0,25,20,0,23,0,96
6511,3052239.2,13052382.2,276,37,132,107,0,0,79,53,0,144,0,0,53,0,0,46,1,176
6512,999891.3,4334817.5,184,20,86,78,35,0,16,35,0,98,0,0,35,0,0,30,5,114
6555,4243596.7,27332667.9,438,21,175,242,0,0,105,70,36,227,0,0,70,36,0,66,0,266
6592,3306479.7,15239492.0,224,8,87,129,0,2,61,26,40,95,24,0,26,16,0,23,0,135
6602,580015.8,2609837.5,99,0,44,55,0,0,27,17,0,55,13,0,17,0,0,12,1,56
6609,2248893.1,10833630.8,281,3,89,189,0,0,50,39,95,97,33,0,39,26,0,41,10,96
6636,3751130.5,25542239.0,430,27,148,255,0,0,88,60,0,282,58,0,60,0,0,58,1,195
6649,2007620.6,9810979.9,186,9,79,98,0,8,43,36,19,80,0,0,36,19,0,23,0,108
6678,4104026.6,18096057.6,274,26,115,133,0,0,79,36,18,141,0,0,36,18,0,32,0,188
6686,2145329.5,7317102.5,188,21,69,98,34,0,1,34,12,107,0,0,34,12,0,29,0,113
6688,556392.7,9869668.9,249,0,73,176,0,0,43,30,103,73,26,25,30,26,0,25,0,91
6699,1410358.8,8518178.4,222,6,87,129,30,0,27,30,66,69,25,0,30,15,0,25,0,101
6701,6336079.0,32820632.3,479,27,194,258,0,0,124,70,36,249,0,0,70,36,0,66,0,307
6706,674139.5,7945125.1,180,0,50,130,0,0,26,24,64,66,20,19,24,6,0,19,0,73
6715,2585946.2,13571878.5,402,38,164,200,63,0,38,63,46,192,0,0,63,46,0,57,2,234
6738,2153863.5,10863234.4,288,8,109,171,53,0,3,53,12,167,0,0,53,12,0,48,0,175
6792,826611.5,8303425.2,256,0,71,185,0,0,39,32,93,92,27,27,32,12,0,27,0,104
6806,3221103.0,14511655.9,333,33,130,170,61,5,8,61,0,198,0,0,61,0,0,56,2,214
6856,1815093.3,10240548.1,319,6,92,221,0,0,51,41,131,96,37,37,41,20,0,37,0,110
6866,715608.3,1665493.4,75,11,36,28,15,0,6,15,0,39,0,0,15,0,0,10,2,48
6872,1986732.5,10174663.5,220,35,95,90,40,2,15,40,0,123,0,0,40,0,0,35,1,144
6897,4750518.8,23899590.9,386,24,168,194,0,0,99,69,0,218,0,0,69,0,0,60,2,255
6902,592581.4,4996922.9,175,0,54,121,0,0,28,26,56,65,22,0,26,12,0,21,0,72
6910,3003694.6,14257229.1,234,19,105,110,0,12,66,39,0,117,0,0,39,0,0,32,0,163
6922,1427036.9,5216770.7,108,5,41,62,19,0,3,19,1,66,0,0,19,1,0,14,0,74
6924,2932792.6,14487398.1,376,18,114,244,55,2,4,55,88,172,51,0,55,37,0,50,0,183
6927,1459570.6,5019125.7,169,9,72,88,0,0,35,37,0,97,26,0,37,0,0,31,2,73
6930,3324594.2,18582167.2,357,0,130,227,0,5,66,64,24,198,0,0,64,24,0,59,0,210
6950,2732144.0,15100279.4,322,0,124,198,0,6,72,52,88,104,44,0,52,44,0,42,0,140
6985,7338935.2,33918331.2,566,10,218,338,0,0,136,82,128,220,70,0,82,58,0,72,0,284
7011,3736994.2,18757372.1,356,26,151,179,0,0,88,63,0,205,0,0,63,0,0,61,3,229
7033,323974.5,1830622.5,139,0,63,76,0,0,38,25,0,76,0,0,25,0,0,22,6,86
7045,1841608.5,8936235.8,142,11,49,82,24,1,1,24,18,74,0,0,24,18,0,19,0,81
7049,1502705.8,4129024.7,76,4,29,43,14,0,1,14,7,40,0,0,14,7,0,9,0,46
7052,564030.4,2284571.2,104,8,48,48,17,0,14,17,12,44,0,0,17,12,0,12,2,61
7082,752857.9,6561905.5,233,0,69,164,0,0,42,27,103,61,23,23,27,11,0,22,0,81
7099,1788005.9,8937055.5,223,6,59,158,28,0,3,28,79,85,24,24,28,7,0,23,0,93
7101,991367.3,3404552.3,140,11,56,73,0,0,27,29,0,84,0,0,29,0,0,26,5,80
7123,6326820.5,25693517.7,470,15,191,264,0,0,122,69,64,215,52,0,69,12,0,64,0,273
7133,1491861.4,21322692.8,1134,0,320,814,0,0,194,126,544,270,118,118,126,72,0,116,0,348
7136,3127560.6,21147686.3,379,19,102,258,0,0,59,43,141,136,38,38,43,27,0,38,0,157
7156,742105.2,3917928.8,87,11,40,36,16,2,8,16,8,37,0,0,16,8,0,11,0,52
7176,1244270.6,6447989.3,149,0,50,99,0,0,26,24,33,66,20,0,24,13,0,19,0,73
7180,950377.2,4798026.6,111,8,45,58,18,0,9,18,15,51,14,0,18,1,0,13,0,65
7181,1970722.2,16737586.1,296,8,83,205,0,0,53,30,119,94,28,28,30,7,0,28,0,119
7184,2051450.1,13771459.3,370,0,85,285,0,0,43,42,176,109,38,38,42,24,0,37,0,115
7190,2492507.8,23343830.0,802,0,308,494,0,0,182,126,204,290,118,0,126,86,0,116,0,356
7203,2044668.7,9154744.0,271,10,129,132,0,0,64,65,0,142,0,0,65,0,0,51,0,155
7231,5649362.2,21888274.0,423,34,185,204,0,0,115,70,0,238,0,0,70,0,0,67,2,284
7240,2151329.8,9053831.6,374,6,138,230,64,0,10,64,76,160,54,0,64,22,0,54,0,180
7262,1026143.3,6201079.5,190,0,61,129,0,0,33,28,69,60,23,0,28,23,0,23,0,70
7274,787336.8,3250210.7,87,4,34,49,0,0,19,15,21,32,11,0,15,10,0,11,0,40
7401,6315226.8,33992968.0,956,42,304,610,140,0,24,140,178,474,130,0,140,48,0,130,0,508
7418,1574907.9,6078758.9,377,3,194,180,45,0,17,132,8,175,32,0,132,8,0,40,40,125
7424,2961775.2,14762811.6,274,8,82,184,0,0,54,28,93,99,27,27,28,12,0,26,0,127
7437,574625.4,4226867.6,130,5,48,77,17,0,14,17,45,37,12,12,17,8,0,12,0,56
7445,4787826.4,22860000.3,539,51,238,250,0,0,104,134,24,277,0,0,134,24,0,65,9,307
7449,824569.6,11440785.2,333,0,198,135,0,0,76,122,0,135,0,0,122,0,0,56,2,153
7454,698964.2,7685727.3,449,0,154,295,0,0,86,68,175,120,63,0,68,48,0,63,0,143
7465,581475.8,2321500.7,94,0,33,61,0,0,17,16,33,28,8,9,16,0,0,8,3,34
7485,6533374.4,27323961.8,830,22,286,522,130,0,26,130,168,376,120,0,130,48,0,120,0,412
7487,2456821.4,9515112.0,230,7,92,131,0,7,53,39,57,74,27,0,39,0,0,32,2,100
7520,1195123.0,3768782.9,175,0,79,96,0,0,35,44,0,96,0,0,44,0,0,19,24,88
7523,2339378.1,13113089.6,386,0,161,225,0,0,57,104,36,189,48,0,104,36,0,47,0,151
7542,1094706.2,8340124.6,220,0,89,131,0,0,58,31,66,65,26,0,31,14,0,26,0,97
7546,2375762.3,14865357.6,431,11,107,313,52,0,3,52,156,168,48,48,52,12,0,47,0,176
7559,286060.2,4004635.3,114,0,50,64,0,0,31,19,20,44,14,0,19,6,0,14,0,61
7562,3908326.8,19731311.1,295,20,98,177,47,0,4,47,36,161,0,0,47,36,0,42,0,170
7565,1370283.1,6957766.2,224,1,68,155,33,0,2,33,73,83,29,0,33,16,0,28,0,90
7594,2440577.1,16938096.6,323,14,86,223,0,0,54,32,129,108,29,29,32,13,0,28,0,134
7606,4094533.5,22354370.2,402,19,135,248,0,0,89,46,125,142,44,0,46,37,0,44,0,187
7607,4190161.0,30376978.6,866,0,274,592,0,0,146,128,166,426,118,0,128,48,0,118,0,454
7614,7952245.2,36214999.8,566,28,186,352,92,18,2,92,62,300,0,0,92,62,0,82,0,330
7618,2219564.3,7729869.6,274,26,134,114,42,0,8,84,0,140,0,0,84,0,0,35,6,149
7632,2543537.4,13822507.6,322,0,112,210,0,0,58,54,68,142,44,0,54,24,0,44,0,156
7636,1362747.0,8968511.4,205,7,68,130,0,0,41,27,59,78,24,0,27,11,0,24,0,95
7637,2904604.4,16240932.0,342,0,124,218,0,6,68,56,92,120,46,0,56,46,0,46,0,148
7674,2806112.2,15786138.7,258,13,88,157,0,0,58,30,75,95,27,0,30,21,0,27,0,126
7713,1297813.1,5742544.3,149,7,62,80,0,0,33,29,26,61,16,0,29,10,0,16,0,78
7721,856175.7,4215379.8,97,5,38,54,18,0,2,18,7,52,0,0,18,7,0,13,0,59
7733,2737084.6,13092405.3,194,20,63,111,30,0,3,30,8,123,0,0,30,8,0,25,0,131
7745,2034227.2,7745874.6,169,9,65,95,0,0,41,24,32,72,20,0,24,12,0,20,0,93
7753,6346623.2,29337403.4,500,24,198,278,0,27,127,71,25,250,0,0,71,25,0,68,0,336
7765,3006992.0,13842280.7,327,7,128,192,0,0,75,53,58,141,46,0,53,12,0,45,0,171
7769,5364644.3,27730907.6,435,26,177,232,0,0,114,63,48,210,0,0,63,48,0,60,0,264
7774,3781365.8,23557693.0,437,48,223,166,0,0,97,126,0,214,0,0,126,0,0,62,3,246
7795,9994545.4,46648109.2,710,34,284,392,0,0,188,96,52,374,0,0,96,52,0,92,0,470
7815,6283133.6,39062800.4,830,14,236,580,0,0,146,90,310,284,88,88,90,48,0,86,0,344
7819,1298770.9,12101758.2,591,0,148,443,0,0,83,65,287,156,60,60,65,47,0,60,0,179
7824,3405684.4,12259637.0,339,14,112,213,0,0,67,45,90,137,39,0,45,11,0,41,5,158
7828,705865.0,8213698.1,236,0,132,104,0,0,62,70,0,104,31,0,70,0,0,30,0,105
7844,4208565.7,17593740.3,366,23,125,218,61,0,3,61,24,217,0,0,61,24,0,56,0,225
7857,5347214.7,30815672.5,579,27,134,418,65,0,4,65,194,251,60,61,65,12,0,60,0,260
7859,6919610.4,39755876.0,520,36,184,300,90,18,4,90,24,294,0,0,90,24,0,80,0,326
7861,1728095.2,23407337.5,414,0,94,320,0,30,50,44,192,98,39,39,44,36,0,39,0,139
7890,609578.7,6091882.6,204,0,90,114,0,0,57,33,43,71,29,0,33,14,0,28,0,100
7894,2889584.6,15577186.5,286,15,92,179,0,10,59,33,78,106,32,0,33,14,0,31,0,144
7907,4142154.6,22432966.8,406,10,158,238,0,0,98,60,76,172,52,0,60,24,0,52,0,218
7926,2369851.4,9769312.9,191,0,81,110,0,0,50,31,24,86,0,0,31,24,0,28,0,108
7944,2623896.6,22140274.0,331,0,183,148,0,0,63,120,0,148,0,0,120,0,0,55,3,153
7957,7321378.0,37850727.6,692,24,238,430,0,10,158,80,168,276,72,0,80,24,0,72,0,372
7965,6704584.2,32756858.8,812,40,308,464,0,0,188,120,134,370,110,0,120,24,0,110,0,448
7966,1402302.9,7554098.6,168,16,81,71,0,0,35,46,13,74,0,0,46,13,0,20,2,87
7990,2878739.3,14450361.9,214,9,85,120,0,0,57,28,33,96,25,0,28,8,0,25,0,128
7997,2791817.4,11890526.9,225,19,88,118,0,0,56,32,11,126,0,0,32,11,0,29,0,153
8026,1040274.0,6881015.9,108,0,44,64,0,5,23,21,16,43,0,0,21,16,0,16,0,55
8027,5473619.0,25208750.1,403,26,133,244,65,0,3,65,12,258,0,0,65,12,0,60,0,266
8038,1288991.9,9379390.1,168,0,58,110,0,1,30,28,34,75,23,0,28,11,0,23,0,83
8039,1901807.9,14309379.0,289,2,84,203,0,1,47,37,117,87,31,31,37,24,0,30,0,105
8041,5601309.3,27755249.4,442,29,180,233,0,6,117,63,36,220,0,0,63,36,0,54,0,289
8051,7932148.6,34554889.2,832,56,288,488,140,0,8,140,96,448,0,0,140,96,0,130,0,466
8073,5190125.5,26444985.5,533,12,184,337,0,0,120,64,132,217,62,0,64,11,0,63,3,271
8085,2112028.7,7696494.4,232,5,76,151,0,0,43,33,68,88,30,0,33,11,0,29,1,101
8092,966956.9,5536560.0,269,0,99,170,0,0,52,47,77,93,43,0,47,34,0,42,0,103
8094,2511850.8,9469180.2,161,9,51,101,25,0,1,25,41,69,21,0,25,20,0,20,0,75
